created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,
"Thu Oct 05 12:55:30 +0000 2023;1709915214169399689;""Pak Bahlil membawa kedamaian dan peluang investasi ke Rempang melalui pendekatan satset yang bijak. DPR memberi penghargaan atas kerja kerasnya! Investasi Rempang #BahlilGercep https://t.co/H3Mgdc97xe"";0;0;0;0;in;1645633704520474625;1709915214169399689;thomaslabar2;https://twitter.com/thomaslabar2/status/1709915214169399689",,,,,,,,,,,
"Thu Oct 05 12:55:04 +0000 2023;1709915106656879053;""Semoga perpres yang mengatur Investasi Rempang segera diterbitkan..yakin sih sama pak #BahlilGercep https://t.co/cTfEYJVZXf"";0;0;0;0;in;1645633704520474625;1709915106656879053;thomaslabar2;https://twitter.com/thomaslabar2/status/1709915106656879053",,,,,,,,,,,
"Thu Oct 05 12:50:50 +0000 2023;1709914038988378257;""@musniumar Mampirlah ke rempang Bos"";0;0;0;3;in;409343156;1709899381053530232;DolangMas;https://twitter.com/DolangMas/status/1709914038988378257",,,,,,,,,,,
"Thu Oct 05 12:50:09 +0000 2023;1709913867730726923;""Jejak Melayu Rempang Dalam Dokumen Sejarah Belanda... https://t.co/FdbehoRooD"";0;0;0;1;in;62842327;1709913867730726923;endrasanjay;https://twitter.com/endrasanjay/status/1709913867730726923",,,,,,,,,,,
"Thu Oct 05 12:49:09 +0000 2023;1709913614738669742;""BP BATAM SIAPKAN KETERAMPILAN wrga REMPANG untk SAMBUT PELUANG krja https://t.co/q18WCzVSAu"";0;0;0;0;in;1691360487387377664;1709913614738669742;vinnivenita;https://twitter.com/vinnivenita/status/1709913614738669742",,,,,,,,,,,
"Thu Oct 05 12:49:07 +0000 2023;1709913606895342026;""BP BATAM SIAPKAN KETERAMPILAN WARGA REMPANG utk SAMBUT PELUANG krja https://t.co/mvdDGmk0hy"";0;0;0;0;in;1691651930832162816;1709913606895342026;ismibeliaa;https://twitter.com/ismibeliaa/status/1709913606895342026",,,,,,,,,,,
"Thu Oct 05 12:49:05 +0000 2023;1709913599052066829;""BP BATAM SIAPKAN KETERAMPILAN WARGA REMPANG UNTUK SAMBUT PELUANG KERJA https://t.co/IwCJhmAkpp"";0;0;0;0;in;1691372020918001664;1709913599052066829;miraadiyantii;https://twitter.com/miraadiyantii/status/1709913599052066829",,,,,,,,,,,
"Thu Oct 05 12:49:03 +0000 2023;1709913591850455092;""BP BATAM SIAPKAN KETERAMPILAN WARGA REMPANG UNTUK SAMBUT PELUANG krja https://t.co/AZFrLPvBGu"";0;0;0;0;in;1691826281804165120;1709913591850455092;syariefpriya;https://twitter.com/syariefpriya/status/1709913591850455092",,,,,,,,,,,
"Thu Oct 05 12:49:01 +0000 2023;1709913584560656596;""BP BATAM SIAPKAN KETERAMPILAN WARGA REMPANG unt SAMBUT PELUANG krj https://t.co/NUGH34Y1Hf"";0;0;0;0;in;1691360441791135746;1709913584560656596;alilalanita;https://twitter.com/alilalanita/status/1709913584560656596",,,,,,,,,,,
"Thu Oct 05 12:48:59 +0000 2023;1709913573743596008;""BP BATAM SIAPKAN KETERAMPILAN wrga REMPANG u/ SAMBUT PELUANG krj https://t.co/6GZ5RwIEXs"";0;0;0;0;in;1691372088429600768;1709913573743596008;ShakilaPer81870;https://twitter.com/ShakilaPer81870/status/1709913573743596008",,,,,,,,,,,
"Thu Oct 05 12:48:57 +0000 2023;1709913565837308077;""BP BATAM SIAPKAN KETERAMPILAN wrga REMPANG uttk SAMBUT PELUANG krj https://t.co/k9BoNkes87"";0;0;0;0;in;1691767111386021888;1709913565837308077;JeniCynthiaa_;https://twitter.com/JeniCynthiaa_/status/1709913565837308077",,,,,,,,,,,
"Thu Oct 05 12:48:54 +0000 2023;1709913554415910934;""Bismillah  Video 1 : Bahlil Tolak Bebaskan Warga Yg Perjuangkan Rempang", Menurut Bahlil : Kalau Dibiarkan," Negara Kita Jadi Negara Preman!  Video 2 : Aksi Mahasiswa HMI bela Rempang di hadang para preman di depan kantor kementerian Investasi.. 🤔⁉️  #SaveRempang https://t.co/slVn3LYP5R"";3;11;158;169;in;1651123026203901952;1709913554415910934;NinzExe07;https://twitter.com/NinzExe07/status/1709913554415910934",,,,,,,,,
"Thu Oct 05 12:48:54 +0000 2023;1709913553824895172;""BP BATAM SIAPKAN KETERAMPILAN WARGA REMPANG ntuk SAMBUT PELUANG KERJA https://t.co/GELbXinJZY"";0;0;0;0;in;1691106578580287489;1709913553824895172;revindajulita;https://twitter.com/revindajulita/status/1709913553824895172",,,,,,,,,,,
"Thu Oct 05 12:48:34 +0000 2023;1709913471041867925;""Terungkap Korupsi Setoran UWT Rempang Eco City Rp 3","6 Triliun https://t.co/2QRS56zlvL"";0;0;0;0;in;1562253378968637440;1709913471041867925;kamilakurniawan;https://twitter.com/kamilakurniawan/status/1709913471041867925",,,,,,,,,,
"Thu Oct 05 12:47:28 +0000 2023;1709913193160810661;""BP BATAM SIAPKAN KETERAMPILAN wrga REMPANG tuk SAMBUT PELUANG KERJA https://t.co/LxGMWI5TKn"";0;0;0;0;in;1689873933536030720;1709913193160810661;rania_septia;https://twitter.com/rania_septia/status/1709913193160810661",,,,,,,,,,,
"Thu Oct 05 12:47:05 +0000 2023;1709913095425110280;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN maslah REMPANG https://t.co/5e6MnDlUzg"";0;0;0;0;in;1689125054465142787;1709913095425110280;sovift;https://twitter.com/sovift/status/1709913095425110280",,,,,,,,,,,
"Thu Oct 05 12:46:22 +0000 2023;1709912915808268436;""@cakimiNOW #AMINJagaDemokrasi #AniesMuhaimin2024   TNI harus bela rakyat", jangan bela presiden," save warga rempang"";0;0;0;0;in;377200183;1709892321343336602;rusdinor;https://twitter.com/rusdinor/status/1709912915808268436",,,,,,,,,
"Thu Oct 05 12:46:15 +0000 2023;1709912888809521243;""@tempodotco begini kalian ributin"," Rempang kalian bungkam"";0;0;0;0;in;1080856380737695745;1709906424640536634;hanendra_s;https://twitter.com/hanendra_s/status/1709912888809521243",,,,,,,,,,
"Thu Oct 05 12:45:52 +0000 2023;1709912790104990128;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN msalahnya REMPANG https://t.co/8du4saUbLL"";0;0;0;0;in;1688572536676880384;1709912790104990128;nabillaokiani;https://twitter.com/nabillaokiani/status/1709912790104990128",,,,,,,,,,,
"Thu Oct 05 12:45:48 +0000 2023;1709912773696835866;""@HusinShihab Rempang proses penetapan PSN sangat cepat menabarak aturan"";0;0;0;0;in;4412080458;1709211422042071498;herdi1983ok;https://twitter.com/herdi1983ok/status/1709912773696835866",,,,,,,,,,,
"Thu Oct 05 12:45:20 +0000 2023;1709912658110271876;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN MASALAH REMPANG https://t.co/JhE5SAkRDN"";0;0;0;0;in;1688561656895561728;1709912658110271876;kanilaalimah;https://twitter.com/kanilaalimah/status/1709912658110271876",,,,,,,,,,,
"Thu Oct 05 12:45:16 +0000 2023;1709912640766796135;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN mslah REMPANG https://t.co/0CMGq2vqEG"";0;0;0;0;in;1688568830384320512;1709912640766796135;maurarasyanii;https://twitter.com/maurarasyanii/status/1709912640766796135",,,,,,,,,,,
"Thu Oct 05 12:45:04 +0000 2023;1709912586983178724;""@HusinShihab Rempang titipan investor Cina"";0;0;0;2;in;4412080458;1709211422042071498;herdi1983ok;https://twitter.com/herdi1983ok/status/1709912586983178724",,,,,,,,,,,
"Thu Oct 05 12:44:56 +0000 2023;1709912553399398733;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN msalah REMPANG https://t.co/Haykoib3vs"";0;0;0;0;in;1688561536238030848;1709912553399398733;yaniriantii;https://twitter.com/yaniriantii/status/1709912553399398733",,,,,,,,,,,
"Thu Oct 05 12:44:47 +0000 2023;1709912515625517390;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN maslah REMPANG https://t.co/Uy4bbvSFap"";0;0;0;0;in;1688931722333921280;1709912515625517390;ridhwansap;https://twitter.com/ridhwansap/status/1709912515625517390",,,,,,,,,,,
"Thu Oct 05 12:44:07 +0000 2023;1709912350244118609;""HMI DUKUNG LANGKAH MENTERI BAHLIL SELESAIKAN mslah REMPANG https://t.co/5iD8jxk2kq"";0;0;0;0;in;1688743466812276737;1709912350244118609;PutryMaulani2;https://twitter.com/PutryMaulani2/status/1709912350244118609",,,,,,,,,,,
"Thu Oct 05 12:40:17 +0000 2023;1709911385172578783;""Amien Rais Jaminkan Dirinya Bebaskan Warga Rempang yang Ditahan  https://t.co/i69BnfCMuN"";0;0;0;2;in;1167087910811623426;1709911385172578783;Barisanco;https://twitter.com/Barisanco/status/1709911385172578783",,,,,,,,,,,
"Thu Oct 05 12:38:42 +0000 2023;1709910987631923422;""[LIVE] AQSO Edisi Spesial: Ditemukan Jejak Melayu Rempang dalam Dokumen ... https://t.co/uSbNFuelrV via @YouTube"";0;0;0;1;in;390486344;1709910987631923422;iMasjidPonorogo;https://twitter.com/iMasjidPonorogo/status/1709910987631923422",,,,,,,,,,,
"Thu Oct 05 12:35:10 +0000 2023;1709910098196459726;""Berkunjung ke Pulau Rempang"," Amien Rais Berbincang dengan Warga Terdampak Relokasi PSN #TempoFoto https://t.co/d4EVdcbrSI"";2;3;144;451;in;18129942;1709910098196459726;tempodotco;https://twitter.com/tempodotco/status/1709910098196459726",,,,,,,,,,
"Thu Oct 05 12:35:05 +0000 2023;1709910075442368748;""Sosialisasi BP Batam Terus Diwarnai Penolakan Relokasi dari Warga Rempang https://t.co/RzURPvFkdq lewat @GoWest.ID"";0;0;0;0;in;767014902099607552;1709910075442368748;gowest_id;https://twitter.com/gowest_id/status/1709910075442368748",,,,,,,,,,,
"Thu Oct 05 12:34:55 +0000 2023;1709910034199785621;""Sosialisasi BP Batam Terus Diwarnai Penolakan Relokasi dari Warga Rempang https://t.co/7vdP680bNG lewat @GoWest.ID"";0;0;0;1;in;353758281;1709910034199785621;gowestid;https://twitter.com/gowestid/status/1709910034199785621",,,,,,,,,,,
"Thu Oct 05 12:34:24 +0000 2023;1709909902888681890;""BP Batam Tak Punya HPL"," Proyek Rempang Eco City Ilegal!  #TolakPenggusuranRempang  https://t.co/ywh80z4cfM https://t.co/HfxZX2T9EX"";3;1;45;69;in;2908675710;1709909902888681890;blank0429;https://twitter.com/blank0429/status/1709909902888681890",,,,,,,,,,
"Thu Oct 05 12:30:12 +0000 2023;1709908845714428013;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang bersama pak Bahlil cepat tuntas bukti kontribusi yang nyata"," cari terus penghambatnya pak dan modifikasi menjadi pendukung  #BahlilGercep"";0;0;0;0;in;1606085973527629825;1709849659068547158;Pujiant35198159;https://twitter.com/Pujiant35198159/status/1709908845714428013",,,,,,,,,,
"Thu Oct 05 12:29:37 +0000 2023;1709908702403457126;""Ketua Majelis Syura Amien Rais dan Ketua Umum Partai Ummat Ridho Rahmadi hari ini mengunjungi kantor polisi Rempang untuk menjadi penjamin kebebasan para tahanan yang ditangkap polisi.  Ini langkah nyata"," selain teriak di medsos https://t.co/QRpq8tD0Ys"";3;10;438;1093;in;99926414;1709908702403457126;pakaipeci;https://twitter.com/pakaipeci/status/1709908702403457126",,,,,,,,,,
"Thu Oct 05 12:28:11 +0000 2023;1709908338560164086;""Investasi Rempang sudah mulai aktif pak buang dan teliti Setiap hambatan pak #BahlilGercep https://t.co/m6wtJZlKO8"";0;1;0;0;in;1606085973527629825;1709908338560164086;Pujiant35198159;https://twitter.com/Pujiant35198159/status/1709908338560164086",,,,,,,,,,,
"Thu Oct 05 12:27:14 +0000 2023;1709908099983892828;""Ini contoh investasi yang merugikan masyarakat. Kalau dilakukan di Rempang  Batam"," juga akan dialami seperti di Labuan Bajo NTT. https://t.co/tJPPlJgtTM"";8;0;151;327;in;114697372;1709908099983892828;musniumar;https://twitter.com/musniumar/status/1709908099983892828",,,,,,,,,,
"Thu Oct 05 12:26:41 +0000 2023;1709907964679847966;""Investasi Rempang sudah mulai jalan Mangat pak Bahlil buang penghambatnya pak  https://t.co/k9AnkNIhJu #BahlilGercep"";1;0;0;0;in;1606085973527629825;1709907964679847966;Pujiant35198159;https://twitter.com/Pujiant35198159/status/1709907964679847966",,,,,,,,,,,
"Thu Oct 05 12:25:20 +0000 2023;1709907624316256413;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang sudah pada puncak teliti terus penghambatnya pak #BahlilGercep"";0;0;0;0;in;1657958590584590336;1709849659068547158;KarinAulia866;https://twitter.com/KarinAulia866/status/1709907624316256413",,,,,,,,,,,
"Thu Oct 05 12:24:59 +0000 2023;1709907536282063351;""@VIVAcoid Aneh pikiran pak presiden", kami usaha di rempang, tiba2 bapak Suruh investor masuk dan Kami diusir," bapak yang menjajah Kami"";0;0;0;0;in;1702583094296096768;1709472974846456034;ken22121628;https://twitter.com/ken22121628/status/1709907536282063351",,,,,,,,
"Thu Oct 05 12:23:54 +0000 2023;1709907261957788023;""Selalu baca berita terupdate Investasi Rempang pak Bahlil dengan sejuta solusi berhasil pakk https://t.co/UmvEo1kSRd #BahlilGercep"";0;0;0;0;in;1657958590584590336;1709907261957788023;KarinAulia866;https://twitter.com/KarinAulia866/status/1709907261957788023",,,,,,,,,,,
"Thu Oct 05 12:22:27 +0000 2023;1709906895287570779;""Semangat pak Bahlil Investasi Rempang telah mulai nampak dampak positif nya  #BahlilGercep https://t.co/Og5LVbIIXz"";0;0;0;0;in;1657958590584590336;1709906895287570779;KarinAulia866;https://twitter.com/KarinAulia866/status/1709906895287570779",,,,,,,,,,,
"Thu Oct 05 12:21:18 +0000 2023;1709906609022157101;""Harapan smg TNI lbh solid menjaga NKRI dari ancaman  pihak asing",bkn kelakuan oknum menyuruh PITING warga Pulau Rempang yg demo mempertahankan tanah milik  mrk. KontraS: Anggota TNI Terlibat 59 Aksi Kekerasan Sepanjang 2022-2023 ," lebih banyak detail : https://t.co/PVGkNRoysb"";0;0;0;0;in;1482600556669460485;1709906609022157101;ForRezim;https://twitter.com/ForRezim/status/1709906609022157101",,,,,,,,,
"Thu Oct 05 12:21:14 +0000 2023;1709906590848213473;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang lancar semua aman terkendali ya pak Alhamdulillah  #BahlilGercep"";0;0;0;0;in;1509825994881789959;1709849659068547158;may_awidya;https://twitter.com/may_awidya/status/1709906590848213473",,,,,,,,,,,
"Thu Oct 05 12:20:01 +0000 2023;1709906286744306157;""Investasi Rempang berjalan baik kami senang dengarnya pak.. manfaat nantinya juga untuk bersama  https://t.co/5ZJ7c6ys7R #BahlilGercep"";0;0;0;0;in;1509825994881789959;1709906286744306157;may_awidya;https://twitter.com/may_awidya/status/1709906286744306157",,,,,,,,,,,
"Thu Oct 05 12:19:44 +0000 2023;1709906214438732005;""@Nnattassa @alifdalmim Mereka tak peduli dan tak mahu belajar dari ancaman pengusiran penduduk kampung pulau Rempang Batam Riau bulan lepas", tak kisah kaum politik mana," mereka pun ada yang sokong pengusiran penduduk."";0;0;0;1;in;1540661450;1709834850340151457;amiryogi;https://twitter.com/amiryogi/status/1709906214438732005",,,,,,,,,
"Thu Oct 05 12:18:12 +0000 2023;1709905827329618233;""Investasi Rempang berjalan baik kami menunggu dampak positif nya pak semoga segera terealisasikan #BahlilGercep https://t.co/wGN4CwLKGZ"";0;0;0;0;in;1509825994881789959;1709905827329618233;may_awidya;https://twitter.com/may_awidya/status/1709905827329618233",,,,,,,,,,,
"Thu Oct 05 12:18:01 +0000 2023;1709905782316446174;""Kayaknya pernah Ganjar ditanya soal Rempang dalam acara Kuliah Kebangsaan FISIP UI"," dengan tema 'Hendak ke mana Indonesia Kita?'"";0;1;0;3;in;1131410981131653120;1709905782316446174;dp_koesmirah;https://twitter.com/dp_koesmirah/status/1709905782316446174",,,,,,,,,,
"Thu Oct 05 12:16:40 +0000 2023;1709905440199655811;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang berjalan lancar pak Bahlil selalu ada solusi keren pakk #BahlilGercep"";0;0;0;0;in;1371620122201268224;1709849659068547158;mila22_mitra;https://twitter.com/mila22_mitra/status/1709905440199655811",,,,,,,,,,,
"Thu Oct 05 12:16:05 +0000 2023;1709905295605125162;""Demi Pembebasan Warga Rempang", Amien Rais dan Ketum Partai Ummat Jaminkan Diri - Riaunews https://t.co/GfS3NyKMqD  Ketua Majelis Syura Partai Ummat, Amien Rais, dan Ketua Umum Partai Ummat, Ridho Rahmadi," mengunjungi Polresta Barelang"";0;0;11;13;in;1592173966311174145;1709905295605125162;RiauNewsCom;https://twitter.com/RiauNewsCom/status/1709905295605125162",,,,,,
"Thu Oct 05 12:15:21 +0000 2023;1709905109269008410;""Investasi Rempang beres pak Bahlil harus nya diberi apresiasi semangatt pak #BahlilGercep https://t.co/1nwRu0MfaQ"";0;0;0;0;in;1371620122201268224;1709905109269008410;mila22_mitra;https://twitter.com/mila22_mitra/status/1709905109269008410",,,,,,,,,,,
"Thu Oct 05 12:15:00 +0000 2023;1709905021989793915;""Rencana pemerintah membangun kawasan industri di Pulau Rempang", Batam," Kep. Riau berujung konflik.  Perlu komunikasi dua arah antara pemerintah dan warga setempat demi mendapat solusi terbaik atas masalah ini. Berikut catatan koresponden Kiki Harjadi. https://t.co/ns6OyEQSsE https://t.co/XVRV94z5Qd"";0;0;2;2;in;3306771829;1709905021989793915;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1709905021989793915",,,,,,,,,
"Thu Oct 05 12:13:53 +0000 2023;1709904742523249091;""Investasi Rempang berjalan lancar pak Bahlil gercep tuntas kan semua https://t.co/Wq3aEQ8Bds #BahlilGercep"";0;0;0;0;in;1371620122201268224;1709904742523249091;mila22_mitra;https://twitter.com/mila22_mitra/status/1709904742523249091",,,,,,,,,,,
"Thu Oct 05 12:13:48 +0000 2023;1709904720058589431;""Beberapa warga Rempang mulai melakukan proses relokasi.   Mereka pun mulai luluh dengan janji yang disampaikan Menteri Investasi Bahlil saat melakukan negosiasi di Rempang. (ld) #rempang https://t.co/iRkm39GgiY"";2;2;3;10;in;124171593;1709904720058589431;tribunnews;https://twitter.com/tribunnews/status/1709904720058589431",,,,,,,,,,,
"Thu Oct 05 12:13:20 +0000 2023;1709904601720471688;""Warga Rempang Masih Ditahan"," Amin Rais dan Ridho Rahmadi Bersedia Jadi Jaminan Pembebasan https://t.co/2FrhChioKM lewat @jakartasatu.com"";0;0;2;5;in;1454008204027854853;1709904601720471688;HMMurah3;https://twitter.com/HMMurah3/status/1709904601720471688",,,,,,,,,,
"Thu Oct 05 12:11:53 +0000 2023;1709904239743598991;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang terselesaikan pak Bahlil panutan selalu bertindak cepat #BahlilGercep"";0;0;0;0;in;1608049675944460288;1709849659068547158;saki_lasaka;https://twitter.com/saki_lasaka/status/1709904239743598991",,,,,,,,,,,
"Thu Oct 05 12:10:53 +0000 2023;1709903987988967497;""@firmanmaula10 @SiaranBolaLive Rempang", Kalimantan,Air Banggis dan laen laen, 5/10tahun lagi di jajah habis habisan 🤣," waktunya perang saudara akan menjadi kenyataan 🤣🤣"";0;0;0;2;in;1278328693778034691;1709753047826784605;Arabia_26;https://twitter.com/Arabia_26/status/1709903987988967497",,,,,,,
"Thu Oct 05 12:10:51 +0000 2023;1709903979860348946;""Investasi Rempang tuntas  Pak Bahlil hebat semua terselesaikan https://t.co/OSo4g0rS9j #BahlilGercep"";0;0;0;0;in;1608049675944460288;1709903979860348946;saki_lasaka;https://twitter.com/saki_lasaka/status/1709903979860348946",,,,,,,,,,,
"Thu Oct 05 12:10:03 +0000 2023;1709903777359405218;""@tvOneNews Mana ditahan... bahlil susah bilang... org rempang dibebaskan ada 8 org .. Selebihnya provokator dari luar.. termasuk media ini...."";0;0;0;1;in;1505683483968307202;1709328515026591796;Massthoms;https://twitter.com/Massthoms/status/1709903777359405218",,,,,,,,,,,
"Thu Oct 05 12:09:34 +0000 2023;1709903653669314617;""Investasi Rempang berjalan baik karena gerak cepat dari pak Bahlil  #BahlilGercep https://t.co/cd0TdfeeXU"";0;0;0;0;in;1608049675944460288;1709903653669314617;saki_lasaka;https://twitter.com/saki_lasaka/status/1709903653669314617",,,,,,,,,,,
"Thu Oct 05 12:08:59 +0000 2023;1709903509918044668;""@zella_fahira @BayuGorontalo @nahdatululama2 @NahdatulUlama1 @alasantri @SSG_DT @erickthohir @ganjarpranowo @AryaKuntadi @andimapawa @ch_chotimah2 @GusDinSurabaya @driveronline_17 @KerenProlink Tapi anehnya... Kenapa Erick Thohir tidak perduli dengan investasi di Rempang? Kenapa BUMN tidak ikut andil dalam PSN di sana?"";0;1;0;0;in;1652026007606689792;1708054227187384585;BangKandar79859;https://twitter.com/BangKandar79859/status/1709903509918044668",,,,,,,,,,,
"Thu Oct 05 12:07:50 +0000 2023;1709903220917825608;""Hi @TaniHitam sudah sebut Rempang dan Batam"," Tabik Hormat dari kami @SolidRempang 💜🔥!"";0;1;0;3;in;1540661450;1709903220917825608;amiryogi;https://twitter.com/amiryogi/status/1709903220917825608",,,,,,,,,,
"Thu Oct 05 12:06:51 +0000 2023;1709902972677976554;""@IND0_Update @bkpm @DPR_RI @narasitv Semangat pak Bahlil Investasi Rempang pasti berjalan lancar  #BahlilGercep"";0;0;0;0;in;1657960573638950912;1709849659068547158;_lisarara;https://twitter.com/_lisarara/status/1709902972677976554",,,,,,,,,,,
"Thu Oct 05 12:06:36 +0000 2023;1709902906986803340;""@VIVAcoid Lah belum selesai juga ternyata. Gimana nasib warga pulau Rempang ya yang dijanjikan AKAN 😁"";0;0;0;2;in;1653260978111541253;1709834197249163504;jarwokanghutang;https://twitter.com/jarwokanghutang/status/1709902906986803340",,,,,,,,,,,
"Thu Oct 05 12:06:04 +0000 2023;1709902775763771847;""@amiryogi gas"," rempang harus revolusi tuh. Jangan mau diusir dri tanah sendiri."";1;0;2;10;in;1057323143147139073;1709902460050079814;TaniHitam;https://twitter.com/TaniHitam/status/1709902775763771847",,,,,,,,,,
"Thu Oct 05 12:05:40 +0000 2023;1709902674756542466;""Dukung pak Bahlil tuntaskan Investasi Rempang segera terselesaikan dan dampak positif segera dirasakan #BahlilGercep https://t.co/WQuFID6nwl"";0;0;0;0;in;1657960573638950912;1709902674756542466;_lisarara;https://twitter.com/_lisarara/status/1709902674756542466",,,,,,,,,,,
"Thu Oct 05 12:05:37 +0000 2023;1709902659573219621;""@afriadi14 @Resty_J_Cayah @KPK_RI @limpo @NasDem rempang gagal limpo pun gagal apalagi skenario mrk"";0;1;0;6;in;1478499014744018945;1709894292574241099;Su3mul;https://twitter.com/Su3mul/status/1709902659573219621",,,,,,,,,,,
"Thu Oct 05 12:04:14 +0000 2023;1709902311882137666;""Semoga Investasi Rempang terselesaikan dengan baik pak Bahlil.. salut pak terselesaikan semua https://t.co/QhWW2qjoeF #BahlilGercep"";0;0;0;0;in;1657960573638950912;1709902311882137666;_lisarara;https://twitter.com/_lisarara/status/1709902311882137666",,,,,,,,,,,
"Thu Oct 05 12:03:26 +0000 2023;1709902111390232956;""@sandalista1789 Dan pulau rempang…"";0;0;0;1;in;783515635703750656;1709737209702867362;tommyhpamungkas;https://twitter.com/tommyhpamungkas/status/1709902111390232956",,,,,,,,,,,
"Thu Oct 05 12:03:12 +0000 2023;1709902053504651326;""@democrazymedia Urusan Begini Saja Mulai Dulu Belum Beres"," Mau Menjanjikan Lahan Rempang Yang KataX Diganti Untung 🤮🤮🤮"";0;1;1;13;in;1490014209840533511;1709896213146067376;AnsyariNasrull2;https://twitter.com/AnsyariNasrull2/status/1709902053504651326",,,,,,,,,,
"Thu Oct 05 12:02:30 +0000 2023;1709901875976532286;""@IND0_Update @bkpm @DPR_RI @narasitv Investasi Rempang juga nantinya akan berdampak positif ke masyarakat sekitar ya pak #BahlilGercep"";0;0;0;0;in;1657957514179383297;1709849659068547158;allodiahh;https://twitter.com/allodiahh/status/1709901875976532286",,,,,,,,,,,
"Thu Oct 05 12:01:04 +0000 2023;1709901514859524260;""Lawan Premanisme Menteri Bahlil Pada Kader HMI Di Aksi Peduli Rempang! https://t.co/7vlYiaZo64 via @Piye Kabare"";0;0;0;0;in;1639644165104623617;1709901514859524260;AbdullahAm16728;https://twitter.com/AbdullahAm16728/status/1709901514859524260",,,,,,,,,,,
"Thu Oct 05 12:01:01 +0000 2023;1709901502813438425;""Investasi Rempang terkendali ya pak berkat ada pak Bahlil.. gerak cepat patut diapresiasi  #BahlilGercep https://t.co/88knzetos2"";0;0;0;0;in;1657957514179383297;1709901502813438425;allodiahh;https://twitter.com/allodiahh/status/1709901502813438425",,,,,,,,,,,
"Thu Oct 05 12:00:51 +0000 2023;1709901462808211735;""Kenapa BP Batam Kuasai Hak Pengelolaan Lahan Pulau Rempang"," Begini Penjelasannya! https://t.co/85DoUFutC7"";0;0;0;0;in;1643093405302652928;1709901462808211735;PhotoBnp77308;https://twitter.com/PhotoBnp77308/status/1709901462808211735",,,,,,,,,,
"Thu Oct 05 11:59:15 +0000 2023;1709901059181990245;""Buku Timun Mas : Cerita Rakyat Indonesia (Jawa) by Rahmah Asa https://t.co/lp1x1plgVA batik air SMRC Rempang Robin #JumatBerkah Jenglot Chopper #AniesMuhaimin2024 Batalin Pagiii https://t.co/ky0y9ogIyM https://t.co/3w8Pj25a3M"";0;0;0;0;in;1692294948882923521;1709901059181990245;librari_alvabet;https://twitter.com/librari_alvabet/status/1709901059181990245",,,,,,,,,,,
"Thu Oct 05 11:58:54 +0000 2023;1709900971353248166;""Investasi Rempang semoga berjalan lancar tanpa ada kendala pak Bahlil 🙏 https://t.co/fhyFLogwQp #BahlilGercep"";0;0;0;0;in;1657957514179383297;1709900971353248166;allodiahh;https://twitter.com/allodiahh/status/1709900971353248166",,,,,,,,,,,
"Thu Oct 05 11:57:25 +0000 2023;1709900597863047409;""@unnesmenfess wkwk riil anjg smrg panasnya lebi nyelekit drpd rembang"";0;0;0;0;in;1279779315643633664;1709858454998069732;r4vencl0wn;https://twitter.com/r4vencl0wn/status/1709900597863047409",,,,,,,,,,,
"Thu Oct 05 11:57:23 +0000 2023;1709900591013740588;""Rempang Milik Adat",, Sblm Indonesia merdeka mereka sdh berdomsili di sana ketika,,,  Ketika Indonesia merdeka maka tanah2 yg dikuasai belanda kemudian di Nationalisasikan,,  Artinya Riwayat Kepemilikan itu berawal dari Tanah adat yg di serobot Oleh Penguasa,,  Itu dasarnya,,";0;0;0;0;in;1732140188;1709900591013740588;whysato2;https://twitter.com/whysato2/status/1709900591013740588
Thu Oct 05 11:55:23 +0000 2023;1709900083989487977;@Li9ayaTalaChes4 Tolong jgn pernah percaya Media2 yg udah nerima amplop dari bahlil cs soal Rempang kecuali pengakuan dari Masyarakat rempang sendiri ✍"";0;0;0;2;in;1513469864798986240;1709574773133734289;Faraz_kepri;https://twitter.com/Faraz_kepri/status/1709900083989487977"
"Thu Oct 05 11:54:27 +0000 2023;1709899848860807215;""@ganjarpranowo Di istana dan GANJAR CS tolong sampaikan sama kronix dan aparatx tolong hentikan investor cinax/ yg menindas warga rempang", biarin warga REMPANG hidup tenang jangan usir, di gusur/ di geser itu sangat meresahkan," munafik sok nasehati tapi ngatasi warga rempang tak beccus. https://t.co/LV98w5AFm3"";0;0;0;0;in;1586567954837245960;1709866971138073002;AyatulH86561504;https://twitter.com/AyatulH86561504/status/1709899848860807215",,,,,,,,
